Sales.Id;Sales.date;Sales.price;Sales.property_type;Sales.surface;Sales.longitude;Sales.latitude;Sales.postcodes;Sales.area;Sales.bathrooms;Sales.beds;Sales.ber_id;Sales.parking;Sales.description;Sales.central_heating;Sales.alarm;Sales.gas_heating;Sales.oil_heating;attic.conversion;ensuites;PriceHistory.date0;PriceHistory.price0;PriceHistory.date1;PriceHistory.price1;PriceHistory.date2;PriceHistory.price2;PriceHistory.date3;PriceHistory.price3;PriceHistory.date4;PriceHistory.price4;PriceHistory.date5;PriceHistory.price5;PriceHistory.date6;PriceHistory.price6;PriceHistory.date7;PriceHistory.price7;PriceHistory.date8;PriceHistory.price8;PriceHistory.date9;PriceHistory.price9;PriceHistory.date10;PriceHistory.price10;PriceHistory.date11;PriceHistory.price11;PriceHistory.date12;PriceHistory.price12;PriceHistory.date13;PriceHistory.price13;PriceHistory.date14;PriceHistory.price14;PriceHistory.date15;PriceHistory.price15
261943;"2017-07-26 00:00:00;"160000;"Residential Sale;"97.0;"-6.1819704;"54.035016;"A91 RX53;"Carlingford;"2;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262168;"2017-08-02 00:00:00;"283000;"Residential Sale;"90.0;"-8.432637;"51.8887206;"T12 FP7V;"Ballincollig;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277951;"2017-11-21 00:00:00;"995000;"Residential Sale;"168.0;"-6.1985347;"53.2937973;"A94 YC83;"Blackrock;"2;"4;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274443;"2017-10-27 00:00:00;"220000;"Residential Sale;"134.0;"-6.8972711;"53.1616294;"R51 PX21;"Killaloe;"3;"4;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257175;"2017-05-23 00:00:00;"360000;"Residential Sale;"125.4;"-8.3818727;"51.8074081;";"Carrigaline;"1;"4;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274233;"2017-10-20 00:00:00;"88000;"Residential Sale;"215.1;"-7.9694369;"55.1834711;";"Carrigart;"3;"4;"B2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272464;"2017-10-25 00:00:00;"158000;"Residential Sale;"95.3;"-6.3637954;"54.0036534;"A91 XWK8;"Dundalk;"3;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260747;"2017-07-12 00:00:00;"120000;"Residential Sale;"120.0;"-9.6927372;"52.2741043;"V92 CPW8;"Tralee;"2;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279953;"2017-10-20 00:00:00;"310000;"Residential Sale;"224.0;"-7.4531634;"53.2134702;";"Tullamore;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";327500.0;2017-05-03;425000.0;2018-03-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274337;"2017-10-25 00:00:00;"110000;"Residential Sale;"72.0;"-9.0738353;"51.6262329;";"Rosscarbery;"1;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274837;"2017-11-06 00:00:00;"337000;"Residential Sale;"120.0;"-8.20478;"51.9675041;";"Crosshaven;"1;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279689;"2017-12-05 00:00:00;"550000;"Residential Sale;"82.0;"-6.26077;"53.3403;"D02 AE19;"Borris-In-Ossery;"2;"2;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268986;"2017-09-29 00:00:00;"125000;"Residential Sale;"57.6;"-8.55213;"54.3832;";"Ballinfull;"1;"2;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274871;"2017-11-07 00:00:00;"275000;"Residential Sale;"145.0;"-7.003742;"52.1469639;"X91 F8R9;"Dunmore East;"2;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268814;"2017-09-28 00:00:00;"130000;"Residential Sale;"68.0;"-8.6322065;"52.6610318;";"Henry Street;"2;"2;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276136;"2017-11-16 00:00:00;"230000;"Residential Sale;"103.08;"-8.4982237;"51.8727926;"T12 RK6K;"Loughglynn;"1;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265977;"2017-09-14 00:00:00;"360000;"Residential Sale;"53.4;"-6.2700589;"53.343077;"D08 RK00;"Christchurch;"1;"2;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271226;"2017-10-13 00:00:00;"322500;"Residential Sale;"232.3;"-9.0571888;"51.6801166;";"Dunmanway;"4;"4;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281722;"2017-11-22 00:00:00;"415000;"Residential Sale;"63.0;"-6.2502103;"53.3369405;"Dublin 15;"Grand Canal Dk;"2;"2;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277662;"2017-11-10 00:00:00;"50000;"Residential Sale;"125.0;"-7.489746;"53.2745892;";"Ferbane;"2;"4;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277664;"2017-11-10 00:00:00;"50000;"Residential Sale;"125.0;"-7.489746;"53.2745892;";"Ferbane;"2;"4;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277665;"2017-11-10 00:00:00;"50000;"Residential Sale;"125.0;"-7.489746;"53.2745892;";"Ferbane;"2;"4;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267745;"2017-09-22 00:00:00;"213000;"Residential Sale;"111.0;"-6.1815528;"53.608015;";"Balbriggan;"1;"4;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261809;"2017-07-17 00:00:00;"255000;"Residential Sale;"114.1;"-8.7841012;"52.0209369;";"Donoughmore;"2;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267481;"2017-09-14 00:00:00;"220000;"Residential Sale;"79.8;"-6.3943002;"53.2777517;"D24 P8C9;"Tallaght;"1;"3;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266700;"2017-09-15 00:00:00;"277000;"Residential Sale;"88.0;"-6.4006932;"53.3119335;"D22 N7Y4;"Clondalkin;"1;"3;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279536;"2017-12-01 00:00:00;"338000;"Residential Sale;"150.0;"-6.1928141;"52.8849233;";"Avoca;"3;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276181;"2017-11-17 00:00:00;"175000;"Residential Sale;"130.0;"-8.0041932;"53.4265352;"N37 DF13;"Athlone;"3;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271997;"2017-10-13 00:00:00;"140000;"Residential Sale;"111.484;"-8.5200665;"54.0933955;"F56 WT29;"Ballingarry South;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263775;"2017-08-30 00:00:00;"146000;"Residential Sale;"110.6;"-8.7560457;"53.6260191;";"Dunmore;"2;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260440;"2017-08-04 00:00:00;"58000;"Residential Sale;"143.0;"-8.6289007;"53.8532199;";"Lisacul;"3;"3;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272146;"2017-10-19 00:00:00;"250000;"Residential Sale;"100.0;"-6.3844462;"53.400554;"D15 K8HW;"Blanchardstown;"2;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281913;"2017-11-30 00:00:00;"409999;"Residential Sale;"162.0;"-6.355515;"53.351275;";"Palmerstown;"3;"4;"D2;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271247;"2017-10-16 00:00:00;"315000;"Residential Sale;"52.0;"-6.1191401;"53.2824563;"A96 W0H1;"Sandycove;"1;"2;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267185;"2017-08-18 00:00:00;"122000;"Residential Sale;"130.0;"-8.2154763;"55.1359397;";"Gortahork;"1;"4;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259721;"2017-08-04 00:00:00;"139500;"Residential Sale;"90.0;"-8.8658632;"52.8217749;"V95 X997;"Quin;"2;"2;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256463;"2017-07-28 00:00:00;"367000;"Residential Sale;"71.9;"-6.210629;"53.277778;"Dublin 18;"Sandyford;"2;"2;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260088;"2017-07-27 00:00:00;"494999;"Residential Sale;"223.0;"-8.29592990875244;"51.8022308349609;";"Crosshaven;"3;"4;"A2;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267787;"2017-09-22 00:00:00;"228105;"Residential Sale;"97.0;"-8.8863205;"51.6214727;";"Clonakilty;"2;"2;"B3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268613;"2017-09-22 00:00:00;"235000;"Residential Sale;"104.0;"-6.416468;"53.2757058;"Dublin 24;"Citywest;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281588;"2017-11-13 00:00:00;"321000;"Residential Sale;"55.0;"-6.2478815;"53.3511989;"Dublin 1;"IFSC;"1;"2;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274960;"2017-11-08 00:00:00;"210000;"Residential Sale;"218.2;"-9.0617589;"51.6950131;";"Dunmanway;"3;"5;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271103;"2017-10-12 00:00:00;"390000;"Residential Sale;"70.0;"-6.1666363;"53.2967291;";"Monkstown;"1;"2;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276565;"2017-11-03 00:00:00;"255000;"Residential Sale;"65.0;"-6.3387607;"53.2691652;"Dublin 24;"Rathfarnham;"2;"2;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266647;"2017-09-14 00:00:00;"88500;"Residential Sale;"53.5;"-6.4047918;"54.0117345;"A91 Y8N5;"Dundalk;"1;"2;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268310;"2017-09-06 00:00:00;"123250;"Residential Sale;"62.92;"-6.6846555;"53.6518711;";"Cavan;"1;"2;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266439;"2017-09-07 00:00:00;"90000;"Residential Sale;"169.0;"-7.950703;"53.421537;";"Ashtown;"2;"4;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275743;"2017-11-09 00:00:00;"190000;"Residential Sale;"129.9;"-8.5574739;"52.7230509;"V94 K03C;"Doonbeg;"4;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276118;"2017-11-15 00:00:00;"220000;"Residential Sale;"71.63;"-9.0507495;"53.2768575;"H91 P990;"Headford Road;"2;"2;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271107;"2017-10-12 00:00:00;"145000;"Residential Sale;"0.0929;"-6.5753316;"52.5054104;"Y21 N8Y7;"Enniscorthy;"2;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276585;"2017-11-06 00:00:00;"240000;"Residential Sale;"124.02;"-8.4511716;"52.8073031;";"Killaloe;"2;"3;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274298;"2017-10-25 00:00:00;"355000;"Residential Sale;"179.4;"-6.6859908;"53.2118554;"W91 PYY2;"Naas;"4;"4;"A3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283265;"2017-12-18 00:00:00;"95000;"Residential Sale;"89.0;"-8.2383843;"52.5209746;";"Oola;"1;"4;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273536;"2017-10-27 00:00:00;"95000;"Residential Sale;"74.14;"-6.4245532;"54.014303;"A91 F5X7;"Dundalk;"1;"2;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269045;"2017-10-02 00:00:00;"147000;"Residential Sale;"77.12;"-6.9435297;"52.8435741;"R93 D9D9;"Carlow Town;"3;"2;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270995;"2017-10-10 00:00:00;"268999;"Residential Sale;"140.0;"-6.4247336;"54.0139133;";"Drogheda;"3;"4;"A3;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278656;"2017-11-01 00:00:00;"323500;"Residential Sale;"278.7;"-9.106134;"53.4694617;";"Ardrahan;"4;"4;"B1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262754;"2017-08-17 00:00:00;"46000;"Residential Sale;"97.0;"-8.5239721;"54.0895832;"F56 YX04;"Ballymoe;"4;"4;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269731;"2017-09-25 00:00:00;"375000;"Residential Sale;"140.0;"-6.1008252;"53.5303471;"K56 TN56;"Ruan;"3;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260368;"2017-08-04 00:00:00;"73000;"Residential Sale;"84.56;"-9.1592014;"54.1174501;"F26 Y6P6;"Ballina;"1;"3;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265074;"2017-08-02 00:00:00;"169000;"Residential Sale;"45.87;"-6.286621;"53.332026;";"South Circular Road;"1;"1;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260779;"2017-07-17 00:00:00;"1150000;"Residential Sale;"278.0;"-6.271501;"53.3187829;"D06 P642;"Rathmines;"4;"9;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275698;"2017-11-08 00:00:00;"105000;"Residential Sale;"100.0;"-8.8862402;"52.2776793;"P56 R611;"Freemount;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261878;"2017-07-21 00:00:00;"335000;"Residential Sale;"107.8;"-8.5861769;"51.740541;";"Kinsale;"1;"4;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";295000.0;2017-05-14;279000.0;2018-06-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274667;"2017-11-02 00:00:00;"228000;"Residential Sale;"150.0;"-6.483669;"52.3417031;";"Wexford Town;"1;"3;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266762;"2017-09-15 00:00:00;"420000;"Residential Sale;"85.0;"-6.2438397;"53.282776;"Dublin 16;"Dundrum;"2;"2;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280995;"2017-12-11 00:00:00;"320000;"Residential Sale;"167.2;"-7.8922349;"51.89436;";"Ballymacoda;"2;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278717;"2017-11-08 00:00:00;"487500;"Residential Sale;"117.0;"-6.0744298;"53.1456374;"A63 FR82;"Greystones;"2;"4;"D2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280798;"2017-12-08 00:00:00;"300000;"Residential Sale;"137.0;"-6.4265433;"53.3395361;"K78 RK22;"Lucan;"3;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277962;"2017-11-21 00:00:00;"184000;"Residential Sale;"36.6;"-6.2773313;"53.3462505;"Dublin 7;"Kevin Street;"1;"1;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268434;"2017-09-14 00:00:00;"90000;"Residential Sale;"125.0;"-7.8809468;"53.6775835;"N39 FT85;"Lanesboro;"3;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276324;"2017-10-13 00:00:00;"235000;"Residential Sale;"200.0;"-8.4589842;"52.8869381;";"Ogonnelloe;"3;"5;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265777;"2017-09-08 00:00:00;"75000;"Residential Sale;"41.5277;"-6.3886986;"53.8972406;";"Castlebellingham;"2;"1;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265257;"2017-08-21 00:00:00;"278000;"Residential Sale;"210.0;"-7.3001031;"53.7408657;";"Milltownpass;"3;"5;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281891;"2017-11-29 00:00:00;"150000;"Residential Sale;"138.0;"-8.8231798;"53.0726653;";"Gort;"4;"5;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279333;"2017-11-30 00:00:00;"185000;"Residential Sale;"57.11;"-9.0182028;"53.2845151;"H91 E6XK;"Galway;"1;"2;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271098;"2017-10-12 00:00:00;"190000;"Residential Sale;"74.0;"-8.4637187;"51.8878393;"T12 H5F3;"Turners Cross;"2;"3;"G;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270440;"2017-10-12 00:00:00;"349000;"Residential Sale;"118.71;"-8.9356447;"53.2624096;"H91 R9P1;"Oranmore;"3;"4;"C3;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273111;"2017-10-18 00:00:00;"374492;"Residential Sale;"48.96;"-6.2086709;"53.2902211;"A94 H2T1;"Borris-In-Ossery;"1;"1;"D1;"False;"New Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281400;"2017-12-14 00:00:00;"290000;"Residential Sale;"68.0;"-6.1681239;"53.5443059;";"Skerries;"1;"3;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281366;"2017-12-14 00:00:00;"165000;"Residential Sale;"125.0;"-9.4872891;"52.457913;"V31 AF82;"Listowel;"2;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269814;"2017-09-28 00:00:00;"457000;"Residential Sale;"87.98;"-6.2903078;"53.3213965;"D6W XV65;"Harold's Cross;"2;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268764;"2017-09-27 00:00:00;"152500;"Residential Sale;"83.0;"-6.9417851;"52.3908577;";"Enniscorthy;"1;"3;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279102;"2017-11-24 00:00:00;"203000;"Residential Sale;"95.0;"-8.2087824;"51.8421772;"P25 CH63;"Whitegate;"3;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277103;"2017-11-20 00:00:00;"118000;"Residential Sale;"97.5;"-8.3563794;"52.185826;";"Glanworth;"2;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278646;"2017-10-31 00:00:00;"810000;"Residential Sale;"191.19;"-6.2391976;"53.3049984;";"Clonskeagh;"4;"5;"E2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274416;"2017-10-27 00:00:00;"335000;"Residential Sale;"100.0;"-6.4309439;"53.3418724;"K78 P293;"Lucan;"3;"3;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260187;"2017-07-28 00:00:00;"380000;"Residential Sale;"188.8;"-9.5254647;"53.787272;";"Westport;"3;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268762;"2017-09-27 00:00:00;"350000;"Residential Sale;"188.8;"-9.5254647;"53.787272;";"Westport;"3;"4;"C1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262225;"2017-08-03 00:00:00;"335000;"Residential Sale;"143.3;"-6.3916089;"53.9756025;";"Dundalk;"2;"4;"F;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263201;"2017-08-23 00:00:00;"560000;"Residential Sale;"110.9;"-6.2654628;"53.3640531;"Dublin 9;"Drumcondra;"1;"4;"D1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277331;"2017-11-23 00:00:00;"130000;"Residential Sale;"102.193;"-7.4717324;"52.9995462;";"Mountrath;"1;"3;"E1;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277885;"2017-11-20 00:00:00;"180000;"Residential Sale;"130.1;"-9.8961609;"52.1051165;"V93 NW53;"Killorglin;"2;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283082;"2017-12-15 00:00:00;"92000;"Residential Sale;"100.0;"-7.8485721;"53.8960816;";"Mohill;"3;"3;"C2;"False;"Second-Hand Dwelling house /Apartment;"False;"False;"False;"False;"False;"False";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
